State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2022-02-10_09:00:00,2022-02-10_10:00:00,F32,11,27545,27955,253,18,0,9,264,30,4,85
Running,2022-02-10_10:00:00,2022-02-10_11:00:00,F32,11,27550,27956,247,5,2,9,291,28,5,66
Running,2022-02-10_11:00:00,2022-02-10_11:48:05,F32,11,19187,21127,262,118,8,297,660,437,360,60
Bypassing,2022-02-10_11:48:05,2022-02-10_12:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_12:00:00,2022-02-10_12:20:28,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_12:20:28,2022-02-10_12:20:33,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_12:20:33,2022-02-10_12:20:40,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_12:20:40,2022-02-10_12:20:48,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_12:20:48,2022-02-10_12:20:56,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_12:20:56,2022-02-10_12:20:59,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-02-10_12:20:59,2022-02-10_12:21:00,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_12:21:00,2022-02-10_12:21:33,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-02-10_12:21:33,2022-02-10_12:23:18,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-02-10_12:23:18,2022-02-10_12:33:48,F32,11,0,270,3,0,0,7,153,110,0,0
