State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2022-04-24_18:46:03,2022-04-24_18:46:06,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:46:06,2022-04-24_18:46:53,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-24_18:46:53,2022-04-24_18:46:56,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:46:56,2022-04-24_18:48:31,F32,11,0,13,0,0,0,0,3,10,0,0
Running,2022-04-24_18:48:31,2022-04-24_18:48:34,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:48:34,2022-04-24_18:48:38,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-24_18:48:38,2022-04-24_18:48:41,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:48:41,2022-04-24_18:48:48,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-24_18:48:48,2022-04-24_18:48:51,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:48:51,2022-04-24_18:49:01,F32,11,0,20,0,0,0,0,4,16,0,0
Running,2022-04-24_18:49:01,2022-04-24_18:49:07,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:49:07,2022-04-24_18:49:19,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-24_18:49:19,2022-04-24_18:49:24,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_18:49:24,2022-04-24_18:50:29,F32,11,0,22,0,0,0,0,7,15,0,0
Line Stopped,2022-04-24_18:50:29,2022-04-24_19:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_19:00:00,2022-04-24_19:51:27,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_19:51:27,2022-04-24_20:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_20:00:00,2022-04-24_20:03:29,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-24_20:03:29,2022-04-24_20:03:34,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_20:03:34,2022-04-24_20:08:22,F32,11,0,8,0,0,0,0,2,6,0,0
Line Stopped,2022-04-24_20:08:22,2022-04-24_20:17:21,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_20:17:21,2022-04-24_20:18:52,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_20:18:52,2022-04-24_20:22:50,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_20:22:50,2022-04-24_20:25:09,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_20:25:09,2022-04-24_20:30:59,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_20:30:59,2022-04-24_20:31:55,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_20:31:55,2022-04-24_20:36:16,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_20:36:16,2022-04-24_20:38:41,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_20:38:41,2022-04-24_20:43:06,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_20:43:06,2022-04-24_20:44:11,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_20:44:11,2022-04-24_20:49:42,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_20:49:42,2022-04-24_20:52:45,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_20:52:45,2022-04-24_20:57:48,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_20:57:48,2022-04-24_20:58:51,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_20:58:51,2022-04-24_21:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_21:00:00,2022-04-24_21:03:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_21:03:00,2022-04-24_21:03:55,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_21:03:55,2022-04-24_21:34:09,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_21:34:09,2022-04-24_21:53:14,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_21:53:14,2022-04-24_22:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-24_22:00:00,2022-04-24_22:38:49,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_22:38:49,2022-04-24_23:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_23:00:00,2022-04-24_23:15:08,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-24_23:15:08,2022-04-24_23:15:24,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_23:15:24,2022-04-24_23:40:49,F32,11,0,6,0,0,0,0,1,5,0,0
Line Stopped,2022-04-24_23:40:49,2022-04-24_23:45:26,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-24_23:45:26,2022-04-25_00:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_00:00:00,2022-04-25_00:38:02,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-25_00:38:02,2022-04-25_00:38:17,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_00:38:17,2022-04-25_00:49:06,F32,11,0,6,0,0,0,0,1,5,0,0
Line Stopped,2022-04-25_00:49:06,2022-04-25_01:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_01:00:00,2022-04-25_01:39:20,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_01:39:20,2022-04-25_01:58:23,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_01:58:23,2022-04-25_02:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_02:00:00,2022-04-25_02:13:37,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_02:13:37,2022-04-25_02:14:44,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_02:14:44,2022-04-25_02:17:26,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-25_02:17:26,2022-04-25_02:17:37,F32,11,0,4,0,0,0,0,0,4,0,0
Bypassing,2022-04-25_02:17:37,2022-04-25_02:17:59,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_02:17:59,2022-04-25_02:32:33,F32,11,0,1,0,0,0,0,0,1,0,0
Bypassing,2022-04-25_02:32:33,2022-04-25_02:32:55,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_02:32:55,2022-04-25_02:34:25,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_02:34:25,2022-04-25_02:53:55,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_02:53:55,2022-04-25_02:57:01,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_02:57:01,2022-04-25_03:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_03:00:00,2022-04-25_04:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_04:00:00,2022-04-25_04:22:08,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_04:22:08,2022-04-25_04:28:03,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_04:28:03,2022-04-25_04:44:38,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_04:44:38,2022-04-25_05:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_05:00:00,2022-04-25_05:42:22,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_05:42:22,2022-04-25_06:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_06:00:00,2022-04-25_06:28:18,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_06:28:18,2022-04-25_06:44:49,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_06:44:49,2022-04-25_07:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_07:00:00,2022-04-25_08:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_08:00:00,2022-04-25_08:38:26,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_08:38:26,2022-04-25_09:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_09:00:00,2022-04-25_09:37:43,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_09:37:43,2022-04-25_09:38:01,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_09:38:01,2022-04-25_10:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_10:00:00,2022-04-25_11:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_11:00:00,2022-04-25_11:16:01,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_11:16:01,2022-04-25_11:16:17,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_11:16:17,2022-04-25_12:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_12:00:00,2022-04-25_13:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_13:00:00,2022-04-25_13:06:06,F32,11,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-04-25_13:06:06,2022-04-25_13:21:11,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_13:21:11,2022-04-25_14:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_14:00:00,2022-04-25_14:27:27,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_14:27:27,2022-04-25_14:29:01,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_14:29:01,2022-04-25_14:34:27,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_14:34:27,2022-04-25_14:53:58,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_14:53:58,2022-04-25_14:55:08,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_14:55:08,2022-04-25_14:55:39,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_14:55:39,2022-04-25_15:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_15:00:00,2022-04-25_15:08:24,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_15:08:24,2022-04-25_15:09:28,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_15:09:28,2022-04-25_15:46:08,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_15:46:08,2022-04-25_16:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_16:00:00,2022-04-25_17:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_17:00:00,2022-04-25_17:33:20,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_17:33:20,2022-04-25_18:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-25_18:00:00,2022-04-25_18:11:37,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_18:11:37,2022-04-25_18:13:12,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-25_18:13:12,2022-04-25_18:13:19,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_18:13:19,2022-04-25_18:25:42,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-25_18:25:42,2022-04-25_18:25:46,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_18:25:46,2022-04-25_19:00:00,F32,11,0,6,0,0,0,0,1,5,0,0
Bypassing,2022-04-25_19:00:00,2022-04-25_19:17:37,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-25_19:17:37,2022-04-25_19:17:40,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_19:17:40,2022-04-25_19:28:48,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-25_19:28:48,2022-04-25_19:28:51,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_19:28:51,2022-04-25_20:00:00,F32,11,0,6,0,0,0,0,1,5,0,0
Bypassing,2022-04-25_20:00:00,2022-04-25_20:39:50,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-25_20:39:50,2022-04-25_20:39:55,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_20:39:55,2022-04-25_20:46:17,F32,11,0,6,2,0,0,0,1,5,0,0
Running,2022-04-25_20:46:17,2022-04-25_20:46:21,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_20:46:21,2022-04-25_20:48:44,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-25_20:48:44,2022-04-25_20:49:19,F32,11,55,58,0,2,0,0,1,0,0,0
Bypassing,2022-04-25_20:49:19,2022-04-25_20:50:45,F32,11,60,74,0,1,0,0,1,11,0,1
Running,2022-04-25_20:50:45,2022-04-25_20:51:20,F32,11,100,109,0,1,0,1,5,2,0,0
Bypassing,2022-04-25_20:51:20,2022-04-25_21:00:00,F32,11,9,19,0,0,0,0,0,10,0,0
Bypassing,2022-04-25_21:00:00,2022-04-25_21:11:01,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-25_21:11:01,2022-04-25_21:11:04,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_21:11:04,2022-04-25_21:33:22,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-25_21:33:22,2022-04-25_21:40:24,F32,11,2624,2754,14,30,5,5,53,28,0,9
Bypassing,2022-04-25_21:40:24,2022-04-25_21:49:51,F32,11,83,94,0,0,0,0,1,10,0,0
Running,2022-04-25_21:49:51,2022-04-25_21:49:55,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-25_21:49:55,2022-04-25_21:52:28,F32,11,0,6,1,0,0,0,0,5,0,1
Running,2022-04-25_21:52:28,2022-04-25_22:00:00,F32,11,3067,3177,9,25,2,4,49,18,2,10
Running,2022-04-25_22:00:00,2022-04-25_23:00:00,F32,11,26427,27277,133,165,8,25,366,159,10,117
Running,2022-04-25_23:00:00,2022-04-26_00:00:00,F32,11,24274,24990,110,188,7,19,219,128,9,146
Running,2022-04-26_00:00:00,2022-04-26_01:00:00,F32,11,26485,27280,125,258,13,24,216,143,8,133
Running,2022-04-26_01:00:00,2022-04-26_02:00:00,F32,11,26101,26751,130,271,29,16,178,43,7,106
Running,2022-04-26_02:00:00,2022-04-26_02:18:38,F32,11,8005,8204,42,71,6,3,38,34,4,43
Bypassing,2022-04-26_02:18:38,2022-04-26_02:21:20,F32,11,121,136,2,1,0,0,0,13,0,1
Running,2022-04-26_02:21:20,2022-04-26_03:00:00,F32,11,16946,17386,73,120,6,20,78,93,7,116
Running,2022-04-26_03:00:00,2022-04-26_04:00:00,F32,11,26496,27177,128,206,9,19,144,101,10,192
Running,2022-04-26_04:00:00,2022-04-26_05:00:00,F32,11,26791,27316,101,118,1,10,180,24,16,176
Running,2022-04-26_05:00:00,2022-04-26_06:00:00,F32,11,26927,27311,105,31,0,9,180,30,24,110
Running,2022-04-26_06:00:00,2022-04-26_07:00:00,F32,11,26963,27319,97,46,0,7,167,28,15,93
Running,2022-04-26_07:00:00,2022-04-26_08:00:00,F32,11,27449,27823,102,42,2,9,148,41,22,110
Running,2022-04-26_08:00:00,2022-04-26_09:00:00,F32,11,28991,29401,357,41,5,13,122,102,16,111
Running,2022-04-26_09:00:00,2022-04-26_10:00:00,F32,11,29555,29965,310,31,8,12,135,150,11,63
Running,2022-04-26_10:00:00,2022-04-26_11:00:00,F32,11,30597,31051,279,47,9,18,188,103,15,74
Running,2022-04-26_11:00:00,2022-04-26_12:00:00,F32,11,30676,31054,282,58,5,11,127,90,7,80
Running,2022-04-26_12:00:00,2022-04-26_13:00:00,F32,11,30498,31004,323,43,4,10,132,220,15,82
Running,2022-04-26_13:00:00,2022-04-26_14:00:00,F32,11,30507,31044,279,67,6,19,185,182,14,64
Running,2022-04-26_14:00:00,2022-04-26_15:00:00,F32,11,30373,31003,319,46,3,29,160,232,18,142
Running,2022-04-26_15:00:00,2022-04-26_15:26:59,F32,11,12851,13090,162,29,1,9,89,69,6,36
Bypassing,2022-04-26_15:26:59,2022-04-26_15:50:59,F32,11,219,259,1,3,0,0,5,32,0,0
Running,2022-04-26_15:50:59,2022-04-26_15:51:02,F32,11,0,1,0,0,0,0,1,0,0,0
Bypassing,2022-04-26_15:51:02,2022-04-26_16:00:00,F32,11,0,5,0,0,0,0,0,5,0,0
Bypassing,2022-04-26_16:00:00,2022-04-26_16:40:47,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-26_16:40:47,2022-04-26_17:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-26_17:00:00,2022-04-26_18:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-04-26_18:00:00,2022-04-26_18:53:44,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-26_18:53:44,2022-04-26_19:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-26_19:00:00,2022-04-26_20:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-26_20:00:00,2022-04-26_21:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-26_21:00:00,2022-04-26_21:54:01,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-26_21:54:01,2022-04-26_21:54:41,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-26_21:54:41,2022-04-26_22:00:00,F32,11,141,156,2,1,0,0,4,10,0,0
Bypassing,2022-04-26_22:00:00,2022-04-26_22:08:35,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-04-26_22:08:35,2022-04-26_22:08:38,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-04-26_22:08:38,2022-04-26_22:30:08,F32,11,0,6,0,0,0,0,1,5,0,0
Running,2022-04-26_22:30:08,2022-04-26_23:00:00,F32,11,12626,12979,161,20,0,3,278,19,5,28
Running,2022-04-26_23:00:00,2022-04-27_00:00:00,F32,11,27100,27713,430,47,0,5,462,38,15,46
Running,2022-04-27_00:00:00,2022-04-27_01:00:00,F32,11,27195,27758,433,45,0,12,396,25,19,66
Running,2022-04-27_01:00:00,2022-04-27_02:00:00,F32,11,27144,27787,403,77,1,7,467,14,13,64
Running,2022-04-27_02:00:00,2022-04-27_03:00:00,F32,11,27039,27750,409,143,4,9,431,30,18,76
Running,2022-04-27_03:00:00,2022-04-27_04:00:00,F32,11,26913,27632,418,196,5,9,386,26,13,84
Running,2022-04-27_04:00:00,2022-04-27_04:22:51,F32,11,9739,9972,159,69,1,3,92,22,6,40
Bypassing,2022-04-27_04:22:51,2022-04-27_04:46:01,F32,11,6,17,0,0,0,0,0,11,0,0
Running,2022-04-27_04:46:01,2022-04-27_05:00:00,F32,11,5781,5852,88,23,1,3,30,2,1,11
Running,2022-04-27_05:00:00,2022-04-27_06:00:00,F32,11,27253,27623,579,124,3,14,142,12,11,64
Running,2022-04-27_06:00:00,2022-04-27_07:00:00,F32,11,27223,27577,621,102,1,10,135,13,13,80
Running,2022-04-27_07:00:00,2022-04-27_08:00:00,F32,11,27203,27568,629,96,2,6,143,25,11,82
Running,2022-04-27_08:00:00,2022-04-27_09:00:00,F32,11,27696,28038,551,94,2,6,117,11,13,99
Running,2022-04-27_09:00:00,2022-04-27_10:00:00,F32,11,28071,28503,477,122,5,4,197,9,7,88
Running,2022-04-27_10:00:00,2022-04-27_11:00:00,F32,11,28112,28499,483,130,4,5,149,7,6,86
Running,2022-04-27_11:00:00,2022-04-27_12:00:00,F32,11,28147,28509,470,113,7,1,139,12,5,85
Running,2022-04-27_12:00:00,2022-04-27_13:00:00,F32,11,28288,28578,399,67,1,4,130,13,6,69
Running,2022-04-27_13:00:00,2022-04-27_14:00:00,F32,11,28249,28555,420,72,0,2,146,7,4,75
Running,2022-04-27_14:00:00,2022-04-27_15:00:00,F32,11,28234,28593,391,61,1,4,160,34,6,93
Running,2022-04-27_15:00:00,2022-04-27_16:00:00,F32,11,28278,28563,422,59,1,2,108,5,7,103
Running,2022-04-27_16:00:00,2022-04-27_17:00:00,F32,11,28150,28438,415,74,0,1,102,7,3,101
Running,2022-04-27_17:00:00,2022-04-27_18:00:00,F32,11,28261,28571,412,98,3,2,106,7,2,92
Running,2022-04-27_18:00:00,2022-04-27_19:00:00,F32,11,28257,28587,397,102,1,4,108,16,5,94
Running,2022-04-27_19:00:00,2022-04-27_20:00:00,F32,11,28140,28556,423,144,2,2,132,8,9,119
Running,2022-04-27_20:00:00,2022-04-27_21:00:00,F32,11,28024,28497,483,226,3,5,130,11,2,96
Running,2022-04-27_21:00:00,2022-04-27_22:00:00,F32,11,28078,28561,420,195,6,2,139,18,4,119
Running,2022-04-27_22:00:00,2022-04-27_23:00:00,F32,11,28067,28545,425,188,4,3,147,16,5,115
Running,2022-04-27_23:00:00,2022-04-28_00:00:00,F32,11,28063,28510,466,169,6,4,159,13,3,93
Running,2022-04-28_00:00:00,2022-04-28_01:00:00,F32,11,28062,28502,471,161,5,3,160,13,1,97
Running,2022-04-28_01:00:00,2022-04-28_02:00:00,F32,11,28091,28504,472,132,2,4,164,10,6,95
Running,2022-04-28_02:00:00,2022-04-28_03:00:00,F32,11,28029,28508,471,157,5,0,187,7,5,118
Running,2022-04-28_03:00:00,2022-04-28_04:00:00,F32,11,27971,28482,499,150,8,2,247,10,5,89
Running,2022-04-28_04:00:00,2022-04-28_05:00:00,F32,11,27904,28469,511,135,1,4,280,16,5,124
Running,2022-04-28_05:00:00,2022-04-28_06:00:00,F32,11,27988,28495,481,144,2,0,249,10,5,97
Running,2022-04-28_06:00:00,2022-04-28_07:00:00,F32,11,27937,28449,529,155,3,3,239,15,0,97
Running,2022-04-28_07:00:00,2022-04-28_08:00:00,F32,11,27959,28490,485,170,3,5,246,14,2,91
Running,2022-04-28_08:00:00,2022-04-28_09:00:00,F32,11,27917,28554,419,170,12,3,327,30,4,91
Running,2022-04-28_09:00:00,2022-04-28_09:31:47,F32,11,14699,15112,228,112,6,0,221,30,3,41
Running,2022-04-28_17:30:04,2022-04-28_18:00:00,F32,11,14269,14381,62,17,1,1,74,3,5,11
Running,2022-04-28_18:00:00,2022-04-28_19:00:00,F32,11,28560,28792,113,27,0,5,159,10,4,27
Running,2022-04-28_19:00:00,2022-04-28_20:00:00,F32,11,28649,28877,121,34,0,1,156,10,9,18
Running,2022-04-28_20:00:00,2022-04-28_21:00:00,F32,11,28313,28663,116,112,6,3,171,27,4,27
Running,2022-04-28_21:00:00,2022-04-28_22:00:00,F32,11,28545,28879,118,122,4,2,164,11,9,22
Running,2022-04-28_22:00:00,2022-04-28_23:00:00,F32,11,28542,28881,113,123,0,3,181,8,6,18
Running,2022-04-28_23:00:00,2022-04-29_00:00:00,F32,11,28567,28884,111,98,3,2,184,7,5,18
Running,2022-04-29_00:00:00,2022-04-29_01:00:00,F32,11,28529,28886,106,133,3,3,184,10,5,19
Running,2022-04-29_01:00:00,2022-04-29_02:00:00,F32,11,28516,28877,116,89,1,5,233,13,4,16
Running,2022-04-29_02:00:00,2022-04-29_03:00:00,F32,11,28506,28877,111,104,2,4,224,13,5,19
Running,2022-04-29_03:00:00,2022-04-29_04:00:00,F32,11,28497,28845,125,105,6,1,209,7,3,17
Running,2022-04-29_04:00:00,2022-04-29_05:00:00,F32,11,28475,28843,131,133,0,4,189,12,6,24
Running,2022-04-29_05:00:00,2022-04-29_06:00:00,F32,11,28514,28854,130,85,3,1,208,11,9,23
Running,2022-04-29_06:00:00,2022-04-29_07:00:00,F32,11,28530,28867,120,91,1,2,211,11,5,16
Running,2022-04-29_07:00:00,2022-04-29_08:00:00,F32,11,28461,28859,124,109,2,2,236,15,5,29
Running,2022-04-29_08:00:00,2022-04-29_09:00:00,F32,11,28410,28846,130,117,4,3,256,23,1,32
Running,2022-04-29_09:00:00,2022-04-29_10:00:00,F32,11,28506,28874,108,139,3,2,183,10,4,27
Running,2022-04-29_10:00:00,2022-04-29_11:00:00,F32,11,28456,28853,119,98,2,2,250,18,7,20
Running,2022-04-29_11:00:00,2022-04-29_12:00:00,F32,11,28293,28817,158,239,5,6,228,9,6,31
Running,2022-04-29_12:00:00,2022-04-29_13:00:00,F32,11,28353,28843,124,153,1,2,289,21,3,21
Running,2022-04-29_13:00:00,2022-04-29_14:00:00,F32,11,28442,28860,116,74,1,3,280,22,6,32
Running,2022-04-29_14:00:00,2022-04-29_15:00:00,F32,11,28113,28488,128,48,0,1,280,20,8,18
Running,2022-04-29_15:00:00,2022-04-29_16:00:00,F32,11,27770,28075,123,38,2,1,225,18,5,16
Running,2022-04-29_16:00:00,2022-04-29_17:00:00,F32,11,27152,27472,100,39,0,1,244,16,1,19
Running,2022-04-29_17:00:00,2022-04-29_18:00:00,F32,11,27783,28102,101,53,2,6,221,11,4,22
Running,2022-04-29_18:00:00,2022-04-29_19:00:00,F32,11,27873,28123,82,60,2,2,157,11,3,15
Running,2022-04-29_19:00:00,2022-04-29_20:00:00,F32,11,27829,28113,88,65,3,1,179,9,5,22
Running,2022-04-29_20:00:00,2022-04-29_21:00:00,F32,11,27731,28108,88,100,1,2,232,17,4,21
Running,2022-04-29_21:00:00,2022-04-29_22:00:00,F32,11,27727,28107,86,100,2,4,227,15,9,23
Running,2022-04-29_22:00:00,2022-04-29_23:00:00,F32,11,27716,28111,86,144,5,1,197,16,4,28
Running,2022-04-29_23:00:00,2022-04-30_00:00:00,F32,11,27694,28105,93,133,4,3,221,13,6,31
Running,2022-04-30_00:00:00,2022-04-30_01:00:00,F32,11,27640,28107,93,157,4,2,243,9,7,45
Running,2022-04-30_01:00:00,2022-04-30_02:00:00,F32,11,27603,28106,86,186,5,2,266,16,4,24
Running,2022-04-30_02:00:00,2022-04-30_03:00:00,F32,11,27432,28110,77,245,5,5,377,14,6,26
Running,2022-04-30_03:00:00,2022-04-30_04:00:00,F32,11,27550,28092,98,191,1,2,296,18,5,29
Running,2022-04-30_04:00:00,2022-04-30_05:00:00,F32,11,27674,28119,79,132,0,5,233,27,10,38
Running,2022-04-30_05:00:00,2022-04-30_06:00:00,F32,11,27619,28106,83,163,2,2,251,32,5,32
Running,2022-04-30_06:00:00,2022-04-30_07:00:00,F32,11,27631,28116,91,159,3,3,271,24,2,23
Running,2022-04-30_07:00:00,2022-04-30_08:00:00,F32,11,27586,28111,92,144,4,6,295,35,3,38
Running,2022-04-30_08:00:00,2022-04-30_09:00:00,F32,11,27794,28114,87,90,3,3,173,20,4,27
Running,2022-04-30_09:00:00,2022-04-30_10:00:00,F32,11,27720,28075,83,126,3,7,145,32,11,31
